보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
임당동178,1,,경상북도 경산시 임당동 910-2,35.84715597,128.7435513,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동179,1,,경상북도 경산시 임당동 910-2,35.84715597,128.7435513,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동180,1,,경상북도 경산시 임당동 910-3,35.84656544,128.7450959,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동181,1,,경상북도 경산시 임당동 910-3,35.84656544,128.7450959,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동182,1,,경상북도 경산시 임당동 910-9,35.83756316,128.7415794,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동186,1,,경상북도 경산시 임당동 910-9,35.83756316,128.7415794,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동187,1,,경상북도 경산시 임당동 910-9,35.83756316,128.7415794,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동188,1,,경상북도 경산시 임당동 910-9,35.83756316,128.7415794,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동189,1,,경상북도 경산시 임당동 910-9,35.83756316,128.7415794,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동190,1,,경상북도 경산시 임당동 660-1,35.84229318,128.7495107,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동191,1,,경상북도 경산시 임당동 580-7,35.84172492,128.748564,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동192,1,,경상북도 경산시 임당동 661-1,35.840904,128.752073,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동193,1,,경상북도 경산시 임당동 661-3,35.84124154,128.7529731,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동194,1,,경상북도 경산시 임당동 657,35.84397484,128.7501848,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동195,1,,경상북도 경산시 임당동 657-3,35.84367534,128.7495951,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동196,1,,경상북도 경산시 임당동 657,35.84397484,128.7501848,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동198,1,,경상북도 경산시 임당동 645-8,35.84080545,128.7525927,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동199,1,,경상북도 경산시 임당동 660,35.84298797,128.7472039,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동200,1,,경상북도 경산시 임당동 243-3,35.84489559,128.7471378,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동201,1,,경상북도 경산시 임당동 657-4,35.84416299,128.7489333,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동202,1,,경상북도 경산시 임당동 194-6,35.84538933,128.7465607,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동203,1,,경상북도 경산시 임당동 781,35.83905125,128.7477047,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동204,1,,경상북도 경산시 임당동 910-3,35.84656544,128.7450959,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동205,1,,경상북도 경산시 임당동 910-3,35.84656544,128.7450959,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동206,1,,경상북도 경산시 임당동 910-2,35.84715597,128.7435513,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동207,1,,경상북도 경산시 임당동 910-3,35.84656544,128.7450959,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동208,1,,경상북도 경산시 임당동 188-1,35.84586963,128.747172,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동209,1,,경상북도 경산시 임당동 190,35.84614283,128.7464635,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동210,1,,경상북도 경산시 임당동 86,35.84681404,128.7457306,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동211,1,,경상북도 경산시 임당동 96-2,35.84899378,128.7439734,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동213,1,,경상북도 경산시 임당동 896-11,35.84354734,128.7505872,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동214,1,,경상북도 경산시 임당동 286-1,35.84465339,128.7420667,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동215,1,,경상북도 경산시 임당동 62-1,35.84767517,128.7448734,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동217,1,,경상북도 경산시 임당동 910-9,35.83756316,128.7415794,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동219,1,,경상북도 경산시 임당동 741-2,35.83946842,128.7481842,2019.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동220,1,,경상북도 경산시 임당동 894-25,35.83921401,128.7486494,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동221,1,,경상북도 경산시 임당동 743-6,35.8389527,128.7490351,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동222,1,,경상북도 경산시 임당동 741-5,35.83957078,128.7481454,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동225,1,,경상북도 경산시 임당동 232-1,35.84434448,128.7485174,2019.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동226,1,,경상북도 경산시 임당동 274,35.84527326,128.743399,2020.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동230,1,,경상북도 경산시 임당동 288-2,35.84496562,128.7421034,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동233,1,,경상북도 경산시 임당동 661,35.84185055,128.7508956,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동234,1,,경상북도 경산시 임당동 910-5,35.8478536,128.7439295,2021.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동235,1,,경상북도 경산시 임당동 660-2,35.84229744,128.7482237,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동236,1,,경상북도 경산시 임당동 660-2,35.84229744,128.7482237,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동237,1,,경상북도 경산시 임당동 632,35.84039006,128.7516937,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동240,1,,경상북도 경산시 임당동 661-1,35.840904,128.752073,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동241,1,,경상북도 경산시 임당동 321,35.84317441,128.743233,2020.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동242,1,,경상북도 경산시 임당동 660-1,35.84229318,128.7495107,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동243,1,,경상북도 경산시 임당동 658,35.84271113,128.7497744,2021.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동244,1,,경상북도 경산시 임당동 677,35.83962057,128.7491548,2021.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동245,1,,경상북도 경산시 임당동 402-21,35.83986761,128.7476988,2021.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동246,1,,경상북도 경산시 임당동 334-20,35.84394004,128.7416187,2021.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동247,1,,경상북도 경산시 임당동 630-5,35.8418628,128.7497059,2021.0,건축물,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동248,1,,경상북도 경산시 임당동 910-2,35.84715597,128.7435513,2021.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동249,1,,경상북도 경산시 임당동 567-2,35.84320817,128.7500659,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동250,1,,경상북도 경산시 임당동 896-3,35.84956918,128.7459178,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동251,1,,경상북도 경산시 임당동 651-3,35.84305339,128.7530206,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동252,1,,경상북도 경산시 임당동 663-11,35.84150762,128.749319,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동253,1,,경상북도 경산시 임당동 910-2,35.84715597,128.7435646,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동1,1,,경상북도 경산시 조영동 187-4,35.84622144,128.7483614,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동9,1,,경상북도 경산시 조영동 250-6,35.83943917,128.7560277,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동11,1,,경상북도 경산시 조영동 251-2,35.84028148,128.7561697,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동12,1,,경상북도 경산시 조영동 251-2,35.84025844,128.7561705,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동13,1,,경상북도 경산시 조영동 251-2,35.84023671,128.7561705,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동16,1,,경상북도 경산시 조영동 251-32,35.84004707,128.7557172,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동18,1,,경상북도 경산시 조영동 251-2,35.84028148,128.7561705,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동20,1,,경상북도 경산시 조영동 256-1,35.84045162,128.7552702,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동21,1,,경상북도 경산시 조영동 278-24,35.83899147,128.7545023,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동22,1,,경상북도 경산시 조영동 276,35.83977276,128.7543423,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동23,1,,경상북도 경산시 조영동 280-12,35.83786849,128.7544254,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동24,1,,경상북도 경산시 조영동 280-52,35.83811426,128.7547293,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동25,1,,경상북도 경산시 조영동 291-1,35.83878337,128.7551658,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동26,1,,경상북도 경산시 조영동 534-16,35.83860129,128.7569138,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동27,1,,경상북도 경산시 조영동 300-11,35.8397785,128.7553123,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동28,1,,경상북도 경산시 조영동 304-1,35.83916613,128.7553901,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동29,1,,경상북도 경산시 조영동 305-16,35.83922887,128.7555797,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동30,1,,경상북도 경산시 대동 214-1,35.83049163,128.7521801,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동31,1,,경상북도 경산시 조영동 321,35.83049163,128.7521801,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동32,1,,경상북도 경산시 조영동 321-3,35.83049163,128.7521801,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동33,1,,경상북도 경산시 조영동 321,35.83049163,128.7521801,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동34,1,,경상북도 경산시 조영동 325,35.83804338,128.7568602,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동35,1,,경상북도 경산시 조영동 325,35.83804338,128.7568602,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동36,1,,경상북도 경산시 조영동 325-4,35.83767844,128.7568095,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동37,1,,경상북도 경산시 조영동 331-2,35.8379136,128.7570184,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동38,1,,경상북도 경산시 조영동 341-1,35.83794891,128.7577984,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동39,1,,경상북도 경산시 조영동 355-12,35.83877652,128.7590751,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동40,1,,경상북도 경산시 조영동 243-5,35.83883956,128.7589338,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동41,1,,경상북도 경산시 조영동 534-16,35.83860129,128.7569138,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동42,1,,경상북도 경산시 조영동 358-7,35.83849835,128.7587699,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동43,1,,경상북도 경산시 조영동 365,35.83834709,128.7578684,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동44,1,,경상북도 경산시 조영동 371-10,35.83798794,128.7584779,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동45,1,,경상북도 경산시 조영동 372-17,35.83811444,128.7596575,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동46,1,,경상북도 경산시 조영동 372-17,35.83818672,128.7596575,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동47,1,,경상북도 경산시 조영동 372-26,35.83790062,128.7591821,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동48,1,,경상북도 경산시 조영동 372-3,35.83800441,128.7595941,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동49,1,,경상북도 경산시 조영동 372-6,35.83847632,128.7595976,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동50,1,,경상북도 경산시 조영동 374-1,35.83839256,128.7602125,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동51,1,,경상북도 경산시 조영동 388-12,35.83787427,128.7587057,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동52,1,,경상북도 경산시 조영동 388-7,35.83784979,128.7593071,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동53,1,,경상북도 경산시 조영동 388-25,35.83755634,128.7597011,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동54,1,,경상북도 경산시 조영동 388-5,35.83777737,128.7588913,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동55,1,,경상북도 경산시 조영동 533-1,35.83049163,128.7521801,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동56,1,,경상북도 경산시 조영동 530-4,35.83792441,128.7580568,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동57,1,,경상북도 경산시 조영동 530-3,35.83840885,128.7585195,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동58,1,,경상북도 경산시 조영동 339,35.83765006,128.7578414,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동59,1,,경상북도 경산시 조영동 534-14,35.8422902,128.7539705,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동60,1,,경상북도 경산시 조영동 285-2,35.83830956,128.7549804,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동61,1,,경상북도 경산시 조영동575 어린이2공원,35.84023978,128.7533906,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동62,1,,경상북도 경산시 조영동 534-16,35.83860129,128.7569138,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동63,1,,경상북도 경산시 조영동296-1,35.83914526,128.7549437,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동64,1,,경상북도 경산시 조영동299-3,35.839351,128.7550968,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동65,1,,경상북도 경산시 조영동 278-4,35.83924419,128.7544942,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동66,1,,경상북도 경산시 조영동 261-3,35.84002431,128.7542869,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동68,1,,경상북도 경산시 조영동 534-16,35.83863072,128.7569138,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동69,1,,경상북도 경산시 조영동 534-16,35.83860129,128.7569138,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동70,1,,경상북도 경산시 조영동 534-16,35.83860129,128.7569138,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동71,1,,경상북도 경산시 조영동 370-3,35.83821709,128.7587094,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동72,1,,경상북도 경산시 조영동 349-16,35.83876042,128.7582604,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동73,1,,경상북도 경산시 조영동 243-62,35.83882836,128.7576327,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동74,1,,경상북도 경산시 조영동 372-5,35.83838415,128.7592006,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동75,1,,경상북도 경산시 조영동 253-4,35.84066595,128.7551949,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동76,1,,경상북도 경산시 조영동 255-2,35.84035802,128.7551516,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동77,1,,경상북도 경산시 조영동 256-2,35.8401096,128.7553175,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동78,1,,경상북도 경산시 조영동 554,35.85058424,128.7471296,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동79,1,,경상북도 경산시 조영동 593,35.839636,128.7535875,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동80,1,,경상북도 경산시 조영동 584,35.84251257,128.7531123,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동81,1,,경상북도 경산시 조영동 584,35.84251257,128.7531123,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동83,1,,경상북도 경산시 조영동 584,35.84251257,128.753152,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동84,1,,경상북도 경산시 조영동 239-42,35.84038716,128.7572576,2020.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동85,1,,경상북도 경산시 조영동 585,35.84302807,128.7541296,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동86,1,,경상북도 경산시 조영동 585,35.84302807,128.7541296,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동87,1,,경상북도 경산시 조영동 585,35.84306197,128.7541296,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동88,1,,경상북도 경산시 조영동 585,35.84307828,128.7541296,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동89,1,,경상북도 경산시 조영동 585,35.84302807,128.7541296,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동91,1,,경상북도 경산시 조영동 586,35.84289159,128.7552269,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동94,1,,경상북도 경산시 조영동 586,35.84289159,128.7552269,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동97,1,,경상북도 경산시 조영동 586,35.84289159,128.7552269,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동98,1,,경상북도 경산시 조영동 587,35.84340738,128.7558198,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동102,1,,경상북도 경산시 조영동 587,35.84341444,128.7558595,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동105,1,,경상북도 경산시 조영동 588,35.84214754,128.7538149,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동106,1,,경상북도 경산시 조영동 588,35.84214754,128.7538149,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동107,1,,경상북도 경산시 조영동 588,35.84214754,128.753896,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동108,1,,경상북도 경산시 조영동 588,35.84214754,128.7538503,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동109,1,,경상북도 경산시 조영동 588,35.84214754,128.7538149,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동110,1,,경상북도 경산시 조영동 589,35.84197168,128.7534529,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동111,1,,경상북도 경산시 조영동 589,35.84197168,128.7534932,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동112,1,,경상북도 경산시 대동 17-14 박진사 뒤,35.83972073,128.7515988,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동113,1,,경상북도 경산시 조영동 576-10,35.83981081,128.7535965,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동114,1,,경상북도 경산시 조영동 576-7,35.84001933,128.7537789,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동115,1,,경상북도 경산시 조영동 591,35.84137302,128.7557263,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동116,1,,경상북도 경산시 조영동 591,35.84137302,128.7557263,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동117,1,,경상북도 경산시 조영동 591,35.84137302,128.7557263,2021.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동118,1,,경상북도 경산시 조영동 591,35.84137302,128.7557263,2022.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동120,1,,경상북도 경산시 조영동 591,35.84137302,128.7557263,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동122,1,,경상북도 경산시 조영동 254,35.84057368,128.7549152,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동123,1,,경상북도 경산시 조영동575 어린이2공원,35.84038558,128.7540509,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동124,1,,경상북도 경산시 조영동 592,35.84038483,128.7535438,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동125,1,,경상북도 경산시 조영동 592,35.84038483,128.7535438,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동126,1,,경상북도 경산시 조영동 593,35.839636,128.7535875,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동127,1,,경상북도 경산시 조영동 580-1,35.83995306,128.7530467,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동128,1,,경상북도 경산시 조영동 580-1,35.83996737,128.7530889,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동129,1,,경상북도 경산시 조영동 577-9,35.84019479,128.7527991,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동130,1,,경상북도 경산시 조영동 580-16,35.83919837,128.7536455,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동131,1,,경상북도 경산시 조영동 579-5,35.83933684,128.7531572,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동132,1,,경상북도 경산시 조영동 593,35.839636,128.7535875,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동133,1,,경상북도 경산시 조영동 593,35.839636,128.7535875,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동134,1,,경상북도 경산시 조영동 578-3,35.83924087,128.7526759,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동135,1,,경상북도 경산시 조영동 578-5,35.83906908,128.7528472,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동136,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동137,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동138,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동139,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동140,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동141,1,,경상북도 경산시 조영동 594,35.83853339,128.7529413,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동142,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동143,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동144,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동145,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동146,1,,경상북도 경산시 조영동 594,35.83853339,128.75298,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동147,1,,경상북도 경산시 조영동 593,35.839636,128.7535875,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동148,1,,경상북도 경산시 조영동 595,35.83854627,128.7547989,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동149,1,,경상북도 경산시 조영동 578-8,35.83882821,128.7531512,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동150,1,,경상북도 경산시 조영동 280-43,35.83830728,128.7546771,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동151,1,,경상북도 경산시 조영동 280-46,35.83828373,128.7545123,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동152,1,,경상북도 경산시 조영동 280-7,35.83808356,128.7544433,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동153,1,,경상북도 경산시 조영동 289,35.83875244,128.7555245,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동154,1,,경상북도 경산시 조영동 582-6,35.83848459,128.7541334,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동155,1,,경상북도 경산시 조영동 582-2,35.83882448,128.7537386,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동156,1,,경상북도 경산시 조영동 582-1,35.83896138,128.7536944,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동157,1,,경상북도 경산시 조영동 582-10,35.83873133,128.7536011,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동158,1,,경상북도 경산시 조영동 582-14,35.83837355,128.7539925,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동159,1,,경상북도 경산시 조영동 291-1,35.83876881,128.755117,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동160,1,,경상북도 경산시 조영동 556,35.84386476,128.7540629,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동161,1,,경상북도 경산시 조영동 585,35.84302807,128.7541296,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동162,1,,경상북도 경산시 조영동 530-3,35.83840885,128.7585118,2020.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
조영동165,1,,경상북도 경산시 조영동 297-1,35.83906276,128.7551838,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
