개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,최종수정시점
5130000,202451300000805055,경상북도 경산시청,경상북도 경산시 진량읍 부기리 216-3,,차량방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805056,경상북도 경산시청,경상북도 경산시 진량읍 부기리 216-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805057,경상북도 경산시청,경상북도 경산시 진량읍 부기리 216-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805058,경상북도 경산시청,경상북도 경산시 진량읍 부기리 216-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805059,경상북도 경산시청,경상북도 경산시 진량읍 양기리 112-15,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805060,경상북도 경산시청,경상북도 경산시 진량읍 양기리 404-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805061,경상북도 경산시청,경상북도 경산시 진량읍 양기리 404-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805062,경상북도 경산시청,경상북도 경산시 하양읍 금락리 374-5,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805063,경상북도 경산시청,경상북도 경산시 하양읍 금락리 374-5,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805064,경상북도 경산시청,경상북도 경산시 하양읍 금락리 444,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805065,경상북도 경산시청,경상북도 경산시 하양읍 금락리 444,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805066,경상북도 경산시청,경상북도 경산시 하양읍 금락리 444,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805067,경상북도 경산시청,경상북도 경산시 하양읍 금락리 444,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805068,경상북도 경산시청,경상북도 경산시 와촌면 동강리 191-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805069,경상북도 경산시청,경상북도 경산시 와촌면 용천리 48-29,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805070,경상북도 경산시청,경상북도 경산시 와촌면 용천리 48-29,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805071,경상북도 경산시청,경상북도 경산시 진량읍 상림리 290-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805072,경상북도 경산시청,경상북도 경산시 진량읍 상림리 290-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805073,경상북도 경산시청,경상북도 경산시 진량읍 평사리 578-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805074,경상북도 경산시청,경상북도 경산시 진량읍 문천리 29-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805075,경상북도 경산시청,경상북도 경산시 진량읍 문천리 29-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805076,경상북도 경산시청,경상북도 경산시 진량읍 아사리 308,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805077,경상북도 경산시청,경상북도 경산시 진량읍 아사리 308,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805078,경상북도 경산시청,경상북도 경산시 진량읍 대원리 114-4,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805079,경상북도 경산시청,경상북도 경산시 진량읍 대원리 114-4,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805080,경상북도 경산시청,경상북도 경산시 진량읍 속초리 289-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805081,경상북도 경산시청,경상북도 경산시 진량읍 속초리 289-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805082,경상북도 경산시청,경상북도 경산시 남산면 인흥리 445-4,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805083,경상북도 경산시청,경상북도 경산시 남산면 인흥리 445-4,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805084,경상북도 경산시청,경상북도 경산시 남산면 인흥리 445-4,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805085,경상북도 경산시청,경상북도 경산시 남산면 인흥리 445-4,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805086,경상북도 경산시청,경상북도 경산시 남천면 송백리 497-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805087,경상북도 경산시청,경상북도 경산시 남천면 송백리 497-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805088,경상북도 경산시청,경상북도 경산시 백천동 530-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805089,경상북도 경산시청,경상북도 경산시 백천동 530-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805090,경상북도 경산시청,경상북도 경산시 사동 432-4,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805091,경상북도 경산시청,경상북도 경산시 사동 432-4,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805092,경상북도 경산시청,경상북도 경산시 상방동 71-18,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805093,경상북도 경산시청,경상북도 경산시 상방동 71-18,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805094,경상북도 경산시청,경상북도 경산시 상방동 71-18,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805095,경상북도 경산시청,경상북도 경산시 상방동 71-18,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805096,경상북도 경산시청,경상북도 경산시 상방동 71-18,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805097,경상북도 경산시청,경상북도 경산시 점촌동 234-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805098,경상북도 경산시청,경상북도 경산시 점촌동 234-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805099,경상북도 경산시청,경상북도 경산시 점촌동 234-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805100,경상북도 경산시청,경상북도 경산시 유곡동 295-7,,차량방범,1,130,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805101,경상북도 경산시청,경상북도 경산시 유곡동 295-7,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805102,경상북도 경산시청,경상북도 경산시 유곡동 295-7,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805103,경상북도 경산시청,경상북도 경산시 삼풍동 511-7,,차량방범,1,130,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805104,경상북도 경산시청,경상북도 경산시 삼풍동 511-7,,차량방범,1,130,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805105,경상북도 경산시청,경상북도 경산시 삼풍동 511-7,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805106,경상북도 경산시청,경상북도 경산시 삼풍동 511-7,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805107,경상북도 경산시청,경상북도 경산시 삼풍동 511-7,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805108,경상북도 경산시청,경상북도 경산시 삼풍동 530-8,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805109,경상북도 경산시청,경상북도 경산시 삼풍동 530-8,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805110,경상북도 경산시청,경상북도 경산시 사동 589-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805111,경상북도 경산시청,경상북도 경산시 사동 589-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805112,경상북도 경산시청,경상북도 경산시 대동 57-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805113,경상북도 경산시청,경상북도 경산시 대동 57-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805114,경상북도 경산시청,경상북도 경산시 임당동 646-13,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805115,경상북도 경산시청,경상북도 경산시 임당동 646-13,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805116,경상북도 경산시청,경상북도 경산시 임당동 628-11,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805117,경상북도 경산시청,경상북도 경산시 임당동 628-11,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805118,경상북도 경산시청,경상북도 경산시 임당동 628-11,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805119,경상북도 경산시청,경상북도 경산시 임당동 591-14,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805120,경상북도 경산시청,경상북도 경산시 임당동 591-14,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805121,경상북도 경산시청,경상북도 경산시 임당동 591-14,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805122,경상북도 경산시청,경상북도 경산시 임당동 521-5,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805123,경상북도 경산시청,경상북도 경산시 임당동 521-5,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:32
5130000,202451300000805124,경상북도 경산시청,경상북도 경산시 조영동 569-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805125,경상북도 경산시청,경상북도 경산시 조영동 569-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805126,경상북도 경산시청,경상북도 경산시 조영동 569-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805127,경상북도 경산시청,경상북도 경산시 조영동 251-56,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805128,경상북도 경산시청,경상북도 경산시 조영동 251-56,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805129,경상북도 경산시청,경상북도 경산시 조영동 251-56,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805130,경상북도 경산시청,경상북도 경산시 조영동 251-56,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805131,경상북도 경산시청,경상북도 경산시 대평동 438-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805132,경상북도 경산시청,경상북도 경산시 대평동 438-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805133,경상북도 경산시청,경상북도 경산시 옥산동 867-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805134,경상북도 경산시청,경상북도 경산시 옥곡동 85-15,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805135,경상북도 경산시청,경상북도 경산시 옥곡동 85-15,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805136,경상북도 경산시청,경상북도 경산시 옥곡동 85-15,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805137,경상북도 경산시청,경상북도 경산시 옥곡동 831-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805138,경상북도 경산시청,경상북도 경산시 옥곡동 831-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805139,경상북도 경산시청,경상북도 경산시 중방동 860-2,,차량방범,1,130,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805140,경상북도 경산시청,경상북도 경산시 중방동 860-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805141,경상북도 경산시청,경상북도 경산시 중방동 860-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805142,경상북도 경산시청,경상북도 경산시 중방동 513,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805143,경상북도 경산시청,경상북도 경산시 중방동 431-8,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805144,경상북도 경산시청,경상북도 경산시 중방동 431-8,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805145,경상북도 경산시청,경상북도 경산시 옥산동 113-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805146,경상북도 경산시청,경상북도 경산시 사정동 71-10,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805147,경상북도 경산시청,경상북도 경산시 사정동 71-10,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805148,경상북도 경산시청,경상북도 경산시 옥곡동 722-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805149,경상북도 경산시청,경상북도 경산시 서상동 143-133,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805150,경상북도 경산시청,경상북도 경산시 서상동 143-133,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805151,경상북도 경산시청,경상북도 경산시 삼북동 278-12,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805152,경상북도 경산시청,경상북도 경산시 삼북동 278-12,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805153,경상북도 경산시청,경상북도 경산시 삼북동 278-12,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805154,경상북도 경산시청,경상북도 경산시 중방동 877-6,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805155,경상북도 경산시청,경상북도 경산시 중방동 877-6,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805156,경상북도 경산시청,경상북도 경산시 중방동 739-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805157,경상북도 경산시청,경상북도 경산시 중방동 739-3,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805158,경상북도 경산시청,경상북도 경산시 중산동 642,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805159,경상북도 경산시청,경상북도 경산시 중산동 642,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805160,경상북도 경산시청,경상북도 경산시 중산동 642,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805161,경상북도 경산시청,경상북도 경산시 중산동 653,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805162,경상북도 경산시청,경상북도 경산시 중산동 653,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805163,경상북도 경산시청,경상북도 경산시 중산동 653,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805164,경상북도 경산시청,경상북도 경산시 서상동 143-42,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805165,경상북도 경산시청,경상북도 경산시 서상동 143-42,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805166,경상북도 경산시청,경상북도 경산시 백천동 302,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805167,경상북도 경산시청,경상북도 경산시 옥곡동 249-7,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805168,경상북도 경산시청,경상북도 경산시 옥곡동 249-7,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805169,경상북도 경산시청,경상북도 경산시 남산면 산양리 355,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805170,경상북도 경산시청,경상북도 경산시 남산면 산양리 355,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805171,경상북도 경산시청,경상북도 경산시 남산면 산양리 96-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805172,경상북도 경산시청,경상북도 경산시 남산면 산양리 391,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805173,경상북도 경산시청,경상북도 경산시 남산면 우검리 244,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805174,경상북도 경산시청,경상북도 경산시 남산면 우검리 244,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805175,경상북도 경산시청,경상북도 경산시 용성면 일광리 26,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805176,경상북도 경산시청,경상북도 경산시 용성면 일광리 26,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805177,경상북도 경산시청,경상북도 경산시 용성면 일광리 26,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805178,경상북도 경산시청,경상북도 경산시 용성면 미산리 871-33,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805179,경상북도 경산시청,경상북도 경산시 용성면 미산리 871-33,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805180,경상북도 경산시청,경상북도 경산시 평산동 591-11,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805181,경상북도 경산시청,경상북도 경산시 평산동 591-11,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805182,경상북도 경산시청,경상북도 경산시 남천면 하도리 652-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805183,경상북도 경산시청,경상북도 경산시 남천면 하도리 652-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805184,경상북도 경산시청,경상북도 경산시 조영동 580-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805185,경상북도 경산시청,경상북도 경산시 조영동 580-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805186,경상북도 경산시청,경상북도 경산시 조영동 580-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805187,경상북도 경산시청,경상북도 경산시 진량읍 신상리 367-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805188,경상북도 경산시청,경상북도 경산시 진량읍 신상리 367-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805189,경상북도 경산시청,경상북도 경산시 진량읍 신상리 367-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805190,경상북도 경산시청,경상북도 경산시 진량읍 신상리 367-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805191,경상북도 경산시청,경상북도 경산시 진량읍 신상리 367-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805192,경상북도 경산시청,경상북도 경산시 사동 647-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805193,경상북도 경산시청,경상북도 경산시 사동 647-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805194,경상북도 경산시청,경상북도 경산시 사동 647-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805195,경상북도 경산시청,경상북도 경산시 사동 647-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805196,경상북도 경산시청,경상북도 경산시 하양읍 환상리 409-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805197,경상북도 경산시청,경상북도 경산시 하양읍 환상리 409-2,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805198,경상북도 경산시청,경상북도 경산시 사동 652-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805199,경상북도 경산시청,경상북도 경산시 사동 652-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805200,경상북도 경산시청,경상북도 경산시 사동 652-1,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:33
5130000,202451300000805201,경상북도 경산시청,경상북도 경산시 계양동 168,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:34
5130000,202451300000805202,경상북도 경산시청,경상북도 경산시 계양동 168,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:34
5130000,202451300000805203,경상북도 경산시청,경상북도 경산시 계양동 168,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:34
5130000,202451300000805204,경상북도 경산시청,경상북도 경산시 계양동 168,,생활방범,1,200,,30,201810,053-810-5182,35.877097,128.759236,2024-11-28,2024-11-28 17:00:34
